time,latitude,longitude,depth_km,mag,event_id,r_km
2021-01-09 07:28:40.700000+00:00,55.3778333333333,-161.845333333333,1.48,-0.15,av91016653,5.356972541658062
2021-01-09 10:54:23.530000+00:00,55.3535,-161.834833333333,-3.0,-0.47,av91172796,8.02314716663809
2021-01-15 21:12:38.097000+00:00,55.4591,-161.8519,6.5,0.8,ak021p5myjp,5.3531672449545065
2021-01-18 06:44:23.350000+00:00,55.4498333333333,-161.660833333333,14.21,0.11,av91017433,15.179425934838871
2021-01-23 02:36:01.170000+00:00,55.3448333333333,-161.954333333333,12.37,-0.37,av91017673,8.936425414937075
2021-01-29 09:19:51.143000+00:00,55.5184,-161.9044,10.4,1.4,ak0211c425ek,11.276003692939325
2021-01-31 17:46:13.780000+00:00,55.3551666666667,-161.811166666667,13.61,-0.01,av91182726,8.67241621825574
2021-02-04 10:36:13.770000+00:00,55.3571666666667,-161.817333333333,15.57,-0.62,av91018603,8.260920675328077
2021-02-09 00:16:46.640000+00:00,55.4443333333333,-161.881333333333,26.35,0.14,av91019048,3.109818812565165
2021-02-11 20:37:09.509000+00:00,55.4412,-161.9896,5.3,1.8,ak0211xsp6za,6.628815746980484
2021-02-14 10:56:28.180000+00:00,55.3278333333333,-161.993333333333,5.9,-0.01,av91019403,11.794480570684774
2021-02-19 00:36:02.180000+00:00,55.4278333333333,-161.975666666667,16.04,0.12,av91019803,5.3209483853197215
2021-02-21 05:43:25.240000+00:00,55.3473333333333,-161.743333333333,12.22,-0.22,av91020038,12.309044680953445
2021-02-26 19:02:06.700000+00:00,55.491,-161.94,28.63,0.36,av91020508,8.712394567607666
2021-02-28 22:59:49.095000+00:00,55.378,-161.9024,5.3,1.0,ak0212py5rfk,4.409888844433571
2021-03-04 16:50:53.444000+00:00,55.35,-162.04,118.7,2.1,ak0212wgomps,11.921532602425428
2021-03-14 23:41:11.430000+00:00,55.3558333333333,-162.024,1.79,0.06,av91208411,10.724928325277912
2021-03-17 20:27:59.179000+00:00,55.4836,-161.6408,153.7,2.0,ak0213i0x262,17.62261871965856
2021-03-18 02:45:39.020000+00:00,55.4378333333333,-161.846333333333,29.79,0.38,av91022108,3.770813894536497
2021-03-19 20:01:38.350000+00:00,55.4803333333333,-161.792,6.64,0.48,av91210736,9.521588036487985
2021-03-21 03:53:41.240000+00:00,55.568,-162.010833333333,-1.17,0.3,av91211211,18.338759008523084
2021-03-22 05:45:08.991000+00:00,55.3611,-162.0153,118.6,1.8,ak0213q1rxxv,9.92635490540133
