time,latitude,longitude,depth_km,mag,event_id,r_km
2023-03-30 08:37:56.210000+00:00,56.879114,-158.166781,6.93,0.12,6837,3.930906292317445
2023-03-30 08:43:20.190000+00:00,56.947555,-158.02915,5.44,0.33,6839,11.897591413630293
2023-03-30 09:36:13.910000+00:00,56.89825,-158.046696,4.09,0.82,6842,9.925146201769932
2023-03-30 10:02:13.670000+00:00,56.877319,-158.098112,10.95,0.83,6843,7.465667093540601
2023-03-30 10:22:07.750000+00:00,56.910852,-158.09554,6.71,0.71,6846,6.935013477296781
2023-03-30 10:24:13.070000+00:00,56.920687,-158.031592,3.3,1.35,6847,10.93296275797991
2023-03-30 11:29:21.330000+00:00,56.912842,-158.055111,2.41,0.84,6850,9.407643560990602
2023-03-30 12:17:43.930000+00:00,56.869535,-158.042253,5.7,1.06,6851,10.936969825061851
2023-03-30 13:42:11.980000+00:00,56.922437,-157.994287,5.6,0.47,6853,13.209184659608667
2023-03-30 14:10:18.550000+00:00,56.928711,-158.081006,4.64,0.34,6855,8.202602125882919
2023-03-30 17:37:59.540000+00:00,56.844145,-158.231104,2.67,0.49,6858,6.996797868125194
2023-03-30 17:55:49.200000+00:00,56.849792,-158.178451,8.96,0.43,6859,6.509109098282397
2023-03-30 18:59:17.560000+00:00,56.883647,-158.190137,7.02,0.52,6861,2.7216168000659517
2023-03-30 20:08:47.880000+00:00,56.907699,-158.082812,5.81,0.99,6865,7.690797804195726
2023-03-30 22:27:32.640000+00:00,56.927584,-158.029736,3.34,1.09,6869,11.184825722046575
2023-03-30 22:44:53.960000+00:00,56.92913,-158.00887,4.15,0.48,6870,12.463034617265755
2023-03-30 23:13:22.400000+00:00,56.94436,-157.991504,7.15,0.98,6871,13.922946760587823
2023-03-30 23:51:45.880000+00:00,56.866394,-158.155436,5.03,0.9,6872,5.4696564641275645
2023-03-31 02:47:15.170000+00:00,56.948669,-158.057878,4.87,0.74,6877,10.366529423670183
2023-03-31 03:43:14.460000+00:00,56.9236,-158.022721,2.36,0.79,6880,11.51830375786909
2023-03-31 04:05:32.370000+00:00,56.847156,-158.176367,7.44,0.69,6881,6.826856570087437
2023-03-31 04:09:15.130000+00:00,56.853011,-158.191602,8.13,1.07,6882,5.973396948468073
2023-03-31 04:26:44.370000+00:00,56.861593,-158.185514,7.25,0.7,6884,5.1267720840277935
2023-03-31 04:34:54.280000+00:00,56.895113,-158.05179,5.72,0.2,6887,9.653127768384955
2023-03-31 06:26:30.600000+00:00,56.90002,-158.191374,6.33,0.54,6895,1.2520671471142872
2023-03-31 07:07:48.030000+00:00,56.94646,-158.062598,4.68,0.6,6897,9.998737581338776
2023-03-31 07:29:45.830000+00:00,56.948885,-157.994141,5.21,0.79,6901,13.934899312080514
2023-03-31 07:52:30.520000+00:00,56.922518,-158.000944,4.45,1.15,6902,12.809122002746788
2023-03-31 09:09:39.260000+00:00,56.932764,-158.019694,8.0,0.9,6905,11.914016711447118
2023-03-31 10:09:13.810000+00:00,56.943652,-158.00013,7.27,0.85,6908,13.39936004559179
2023-03-31 11:29:32.660000+00:00,56.925146,-158.043945,3.12,2.05,6910,10.28171443938458
2023-03-31 12:47:27.810000+00:00,56.931433,-158.026107,2.59,1.48,6912,11.4989744161748
2023-03-31 13:36:25.230000+00:00,56.941744,-158.05179,4.56,0.8,6914,10.376589207066694
2023-03-31 14:19:53.560000+00:00,56.953499,-158.066943,5.01,1.01,6917,10.150178437382454
2023-03-31 18:22:14.100000+00:00,56.898413,-158.171891,8.24,0.83,6920,2.40609795457106
2023-03-31 20:17:06.480000+00:00,56.931567,-158.016325,2.96,0.88,6923,12.080517370049558
2023-03-31 20:17:22.320000+00:00,56.897831,-158.186361,5.93,0.63,6924,1.640232799175866
2023-03-31 23:20:06.040000+00:00,56.868225,-158.144173,7.12,1.25,6928,5.7552882111544905
2023-03-31 23:34:16.460000+00:00,56.952779,-158.067041,5.2,0.75,6930,10.10341718370604
2023-04-01 00:35:48.340000+00:00,56.921761,-158.013786,2.27,0.94,6936,12.023101649047504
2023-04-01 01:15:44.880000+00:00,56.93396,-158.065055,5.55,1.27,6937,9.310615391184312
2023-04-01 01:55:44.800000+00:00,56.948885,-158.054639,5.07,1.16,6938,10.552878876592967
2023-04-01 02:40:48.810000+00:00,56.893278,-158.15127,4.75,0.87,6940,3.7841147741458183
2023-04-01 03:17:52.420000+00:00,56.902234,-158.055941,2.85,0.72,6942,9.334112551112622
2023-04-01 09:03:57.460000+00:00,56.946362,-158.070117,6.34,1.14,6946,9.587626275012125
2023-04-01 13:03:35.540000+00:00,56.948238,-158.058789,4.91,0.7,6951,10.29524857175106
2023-04-01 13:06:52.110000+00:00,56.86639,-158.065625,6.26,1.3,6952,9.77978683077137
2023-04-01 16:07:50.950000+00:00,56.869202,-157.953988,5.55,3.0,6956,16.069741115706137
2023-04-01 17:26:53.160000+00:00,56.948507,-158.031966,3.89,0.76,6957,11.782214019138122
2023-04-01 18:21:52.360000+00:00,56.896179,-158.173861,6.43,0.9,6959,2.3942294647671356
2023-04-01 20:09:16.940000+00:00,56.923173,-157.989567,2.21,0.47,6961,13.505274418749275
2023-04-01 20:53:29.200000+00:00,56.869511,-158.080876,5.69,0.42,6962,8.793378890256038
2023-04-01 22:29:50.220000+00:00,56.916602,-158.059163,3.07,0.89,6963,9.206518324819449
2023-04-01 23:31:45.680000+00:00,56.879325,-158.08667,5.85,0.5,6967,8.017412784448199
2023-04-02 00:19:59.870000+00:00,56.93621,-158.047054,4.99,0.6,6969,10.42783261029492
2023-04-02 00:32:22.310000+00:00,56.92358,-158.017204,7.71,0.48,6970,11.849108763531882
2023-04-02 02:02:03.020000+00:00,56.946537,-158.063883,5.02,0.33,6972,9.932941623524071
2023-04-02 02:30:33.820000+00:00,56.954301,-158.075016,6.07,0.35,6974,9.78366125308156
2023-04-02 03:56:01.880000+00:00,56.933683,-158.077409,5.6,0.43,6977,8.594749791660044
2023-04-02 05:05:14.570000+00:00,56.922803,-157.987305,4.98,0.2,6980,13.635933227563239
2023-04-02 05:17:14.080000+00:00,56.866866,-158.189909,6.45,0.04,6982,4.489071438501924
2023-04-02 05:41:25.760000+00:00,56.925708,-157.994694,4.08,0.05,6985,13.240172330510578
2023-04-02 06:19:26.010000+00:00,56.93632,-158.080387,5.67,0.4,6989,8.538210002060973
2023-04-02 06:33:04.900000+00:00,56.925875,-158.070378,14.8,1.11,6991,8.734300871581361
2023-04-02 07:18:46+00:00,56.914209,-158.032357,7.95,-0.07,6993,10.801543893958161
2023-04-02 08:02:21.780000+00:00,56.892765,-158.016569,0.37,1.23,6994,11.815523569737742
2023-04-02 08:15:18.810000+00:00,56.919503,-158.065397,5.21,-0.09,6997,8.879600271557578
2023-04-02 08:32:13.380000+00:00,56.903076,-158.183447,7.89,-0.04,6999,1.5861654658331887
2023-04-02 09:32:15.580000+00:00,56.867135,-158.142432,5.7,-0.05,7001,5.916444480592987
2023-04-02 10:18:14.470000+00:00,56.967997,-158.048519,5.88,0.06,7003,11.975421249847969
2023-04-02 10:18:50.120000+00:00,56.890621,-158.021794,3.2,0.07,7005,11.53250237217033
2023-04-02 10:41:28.080000+00:00,56.935693,-158.099577,6.04,0.3,7006,7.449167760702252
2023-04-02 10:45:08.770000+00:00,56.936344,-158.048242,8.94,-0.0,7007,10.364301291444793
2023-04-02 11:06:48.500000+00:00,56.961023,-158.014486,2.92,0.24,7009,13.343662365053943
2023-04-02 11:13:33.610000+00:00,56.88182,-158.15612,3.3,0.11,7010,4.1853504997824995
2023-04-02 11:19:14.750000+00:00,56.920858,-158.064453,4.32,0.03,7011,8.96309586840241
2023-04-02 11:22:36.490000+00:00,56.910144,-158.265771,3.51,-0.06,7012,3.492274712627001
2023-04-02 11:25:02.470000+00:00,56.951558,-158.016455,7.62,0.13,7013,12.783227067446457
2023-04-02 11:26:16.990000+00:00,56.927653,-157.992318,5.09,0.2,7014,13.420113510233596
2023-04-02 11:28:04.430000+00:00,56.876379,-158.20765,3.87,1.16,7015,3.27729452082203
2023-04-02 11:43:51.620000+00:00,56.896399,-158.141195,7.18,-0.03,7016,4.262150495002506
2023-04-02 11:53:17.250000+00:00,56.916048,-158.0243,6.73,0.28,7019,11.309149480295485
2023-04-02 11:58:19.960000+00:00,56.908944,-158.013265,4.51,-0.24,7021,11.929915804599219
2023-04-02 12:43:53.710000+00:00,56.932422,-158.039681,2.62,0.4,7023,10.729872496979898
2023-04-02 12:49:12.790000+00:00,56.941557,-158.061556,5.97,0.87,7024,9.82213917753248
2023-04-02 12:54:02.150000+00:00,56.934676,-157.987679,2.7,0.59,7025,13.857170095643045
2023-04-02 12:55:07.870000+00:00,56.919828,-157.983496,4.36,-0.04,7026,13.824935520998851
2023-04-02 13:21:30.350000+00:00,56.936943,-157.977018,5.58,0.34,7027,14.547198826152007
2023-04-02 13:32:02.490000+00:00,56.919031,-158.077962,4.21,0.49,7029,8.117005200498657
2023-04-02 13:49:34.760000+00:00,56.932723,-158.049137,4.88,0.43,7031,10.1874034567738
2023-04-02 14:10:23.300000+00:00,56.862939,-158.160482,5.32,0.14,7032,5.61502692522521
2023-04-02 15:02:49.580000+00:00,56.936056,-158.015641,6.84,0.17,7034,12.248278328992896
2023-04-02 15:29:08.890000+00:00,56.91333,-158.012956,0.8,-0.11,7037,11.972303318110777
2023-04-02 15:35:23.280000+00:00,56.938131,-158.011165,9.22,0.12,7039,12.574458163145572
2023-04-02 15:36:43.190000+00:00,56.929338,-158.020882,7.24,0.28,7040,11.753599375920933
2023-04-02 15:42:17.150000+00:00,56.906026,-157.998275,2.34,-0.14,7041,12.838538742583571
2023-04-02 16:30:09.450000+00:00,56.957804,-157.986377,3.84,0.04,7042,14.739338522477594
2023-04-02 17:02:45.040000+00:00,56.927865,-158.020133,2.48,0.42,7044,11.762940260782848
2023-04-02 17:20:01.840000+00:00,56.935775,-158.083773,5.17,-0.12,7046,8.324975470199112
2023-04-02 17:27:47.700000+00:00,56.931641,-158.088623,5.47,0.18,7047,7.876023054057047
2023-04-02 18:58:53.380000+00:00,56.902641,-158.010205,5.65,-0.21,7052,12.117329271231442
2023-04-02 19:47:55.440000+00:00,56.888143,-158.127507,6.24,-0.35,7056,5.341266544369778
2023-04-02 20:12:31.120000+00:00,56.940344,-158.00542,4.13,0.56,7060,12.98059819866853
2023-04-02 20:13:16.040000+00:00,56.922668,-158.028955,3.53,0.76,7061,11.126584226988603
2023-04-02 20:35:18.440000+00:00,56.911149,-158.163184,5.98,-0.01,7063,2.854020929729427
2023-04-02 21:03:53.800000+00:00,56.867847,-158.040251,5.88,-0.19,7064,11.120755269510061
2023-04-02 21:09:58.640000+00:00,56.943233,-158.049561,4.99,0.36,7065,10.566084296360534
2023-04-02 21:29:42.920000+00:00,56.93783,-158.001986,6.16,-0.07,7068,13.101910442414024
2023-04-02 21:32:13.400000+00:00,56.9191,-158.044596,3.63,0.8,7069,10.123563061294037
2023-04-02 21:43:16.440000+00:00,56.940401,-158.080404,5.84,-0.01,7072,8.7277558805095
