station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
AV.DOL..BH,2021-07-29T16:00:00.000,1250330,2021-07-29T22:56:46.600,0.899,P,2021-07-29T16-00-00.mseed,4.48635000793729e-06,4.48635000793729e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1376850,2021-07-29T23:38:57.000,0.958,P,2021-07-29T16-00-00.mseed,6.260092959564645e-06,6.260092959564645e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1383643,2021-07-29T23:41:12.860,0.595,P,2021-07-29T16-00-00.mseed,1.996368837353657e-06,1.996368837353657e-06
AV.DOL..BH,2021-07-29T16:00:00.000,1426427,2021-07-29T23:55:28.540,0.352,P,2021-07-29T16-00-00.mseed,1.970463245015708e-06,1.970463245015708e-06
AV.DOL..BH,2021-07-29T16:00:00.000,2816,2021-07-29T16:00:56.320,0.744,S,2021-07-29T16-00-00.mseed,4.4682033149001654e-06,4.4682033149001654e-06
AV.DOL..BH,2021-07-29T16:00:00.000,3244,2021-07-29T16:01:04.880,0.313,S,2021-07-29T16-00-00.mseed,5.326504378899699e-06,5.326504378899699e-06
AV.DOL..BH,2021-07-29T16:00:00.000,116491,2021-07-29T16:38:49.820,0.585,S,2021-07-29T16-00-00.mseed,2.564457645348739e-06,2.564457645348739e-06
AV.DOL..BH,2021-07-29T16:00:00.000,117708,2021-07-29T16:39:14.160,0.416,S,2021-07-29T16-00-00.mseed,6.03044509261963e-06,6.03044509261963e-06
AV.DOL..BH,2021-07-29T16:00:00.000,183302,2021-07-29T17:01:06.040,0.485,S,2021-07-29T16-00-00.mseed,1.4528261999657843e-05,1.4528261999657843e-05
AV.DOL..BH,2021-07-29T16:00:00.000,193784,2021-07-29T17:04:35.680,0.523,S,2021-07-29T16-00-00.mseed,3.074371988986968e-06,3.074371988986968e-06
AV.DOL..BH,2021-07-29T16:00:00.000,206810,2021-07-29T17:08:56.200,0.343,S,2021-07-29T16-00-00.mseed,3.7325191897252807e-06,3.7325191897252807e-06
AV.DOL..BH,2021-07-29T16:00:00.000,250552,2021-07-29T17:23:31.040,0.707,S,2021-07-29T16-00-00.mseed,6.998131084401393e-06,6.998131084401393e-06
AV.DOL..BH,2021-07-29T16:00:00.000,268228,2021-07-29T17:29:24.560,0.358,S,2021-07-29T16-00-00.mseed,2.4942106392700225e-05,2.4942106392700225e-05
AV.DOL..BH,2021-07-29T16:00:00.000,281216,2021-07-29T17:33:44.320,0.582,S,2021-07-29T16-00-00.mseed,4.010768407169962e-06,4.010768407169962e-06
AV.DOL..BH,2021-07-29T16:00:00.000,284274,2021-07-29T17:34:45.480,0.55,S,2021-07-29T16-00-00.mseed,8.129578418447636e-06,8.129578418447636e-06
AV.DOL..BH,2021-07-29T16:00:00.000,300594,2021-07-29T17:40:11.880,0.342,S,2021-07-29T16-00-00.mseed,1.7355497448079404e-06,1.7355497448079404e-06
AV.DOL..BH,2021-07-29T16:00:00.000,338808,2021-07-29T17:52:56.160,0.56,S,2021-07-29T16-00-00.mseed,4.30023237640853e-06,4.30023237640853e-06
AV.DOL..BH,2021-07-29T16:00:00.000,405472,2021-07-29T18:15:09.440,0.646,S,2021-07-29T16-00-00.mseed,9.016272997541819e-06,9.016272997541819e-06
AV.DOL..BH,2021-07-29T16:00:00.000,415146,2021-07-29T18:18:22.920,0.353,S,2021-07-29T16-00-00.mseed,3.2257510156341596e-06,3.2257510156341596e-06
AV.DOL..BH,2021-07-29T16:00:00.000,476534,2021-07-29T18:38:50.680,0.318,S,2021-07-29T16-00-00.mseed,5.868485004612012e-06,5.868485004612012e-06
AV.DOL..BH,2021-07-29T16:00:00.000,503398,2021-07-29T18:47:47.960,0.334,S,2021-07-29T16-00-00.mseed,5.536993285204517e-06,5.536993285204517e-06
AV.DOL..BH,2021-07-29T16:00:00.000,522577,2021-07-29T18:54:11.540,0.91,S,2021-07-29T16-00-00.mseed,4.10860457122908e-06,4.10860457122908e-06
AV.DOL..BH,2021-07-29T16:00:00.000,641595,2021-07-29T19:33:51.900,0.388,S,2021-07-29T16-00-00.mseed,2.2979586447036127e-06,2.2979586447036127e-06
