station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
AV.DEER..BH,2021-07-29T08:00:00.000,1589422,2021-07-29T12:24:54.220,0.571,P,2021-07-29T08-00-00.mseed,1.979654598471825e-06,1.979654598471825e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1614486,2021-07-29T12:29:04.860,0.749,P,2021-07-29T08-00-00.mseed,1.809817376852152e-06,1.809817376852152e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1637650,2021-07-29T12:32:56.500,0.426,P,2021-07-29T08-00-00.mseed,3.629437799190782e-07,3.629437799190782e-07
AV.DEER..BH,2021-07-29T08:00:00.000,1637672,2021-07-29T12:32:56.720,0.359,P,2021-07-29T08-00-00.mseed,1.377470084662491e-06,1.377470084662491e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1641454,2021-07-29T12:33:34.540,0.327,P,2021-07-29T08-00-00.mseed,2.5822796487773303e-06,2.5822796487773303e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1664147,2021-07-29T12:37:21.470,0.356,P,2021-07-29T08-00-00.mseed,1.2528767001640517e-06,1.2528767001640517e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1700897,2021-07-29T12:43:28.970,0.92,P,2021-07-29T08-00-00.mseed,5.855180006619776e-06,5.855180006619776e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1747778,2021-07-29T12:51:17.780,0.361,P,2021-07-29T08-00-00.mseed,9.753971426107455e-07,9.753971426107455e-07
AV.DEER..BH,2021-07-29T08:00:00.000,1755008,2021-07-29T12:52:30.080,0.484,P,2021-07-29T08-00-00.mseed,1.7529986280351295e-06,1.7529986280351295e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1879223,2021-07-29T13:13:12.230,0.584,P,2021-07-29T08-00-00.mseed,9.447949764762598e-07,9.447949764762598e-07
AV.DEER..BH,2021-07-29T08:00:00.000,1893139,2021-07-29T13:15:31.390,0.802,P,2021-07-29T08-00-00.mseed,2.7982957817584975e-06,2.7982957817584975e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1912431,2021-07-29T13:18:44.310,0.626,P,2021-07-29T08-00-00.mseed,3.817504875769373e-06,3.817504875769373e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1987060,2021-07-29T13:31:10.600,0.652,P,2021-07-29T08-00-00.mseed,1.3921242043579696e-06,1.3921242043579696e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1991400,2021-07-29T13:31:54.000,0.41,P,2021-07-29T08-00-00.mseed,2.49097229243489e-06,2.49097229243489e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2093719,2021-07-29T13:48:57.190,0.585,P,2021-07-29T08-00-00.mseed,6.060264468032983e-07,6.060264468032983e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2093743,2021-07-29T13:48:57.430,0.491,P,2021-07-29T08-00-00.mseed,1.325223024650768e-06,1.325223024650768e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2177468,2021-07-29T14:02:54.680,0.691,P,2021-07-29T08-00-00.mseed,8.15999953829305e-07,8.15999953829305e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2181328,2021-07-29T14:03:33.280,0.394,P,2021-07-29T08-00-00.mseed,1.378347292302351e-06,1.378347292302351e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2211043,2021-07-29T14:08:30.430,0.613,P,2021-07-29T08-00-00.mseed,8.80792129009933e-07,8.80792129009933e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2217344,2021-07-29T14:09:33.440,0.313,P,2021-07-29T08-00-00.mseed,1.9744891233131057e-06,1.9744891233131057e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2260687,2021-07-29T14:16:46.870,0.548,P,2021-07-29T08-00-00.mseed,7.477012786694104e-07,7.477012786694104e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2286283,2021-07-29T14:21:02.830,0.827,P,2021-07-29T08-00-00.mseed,7.767254714963201e-07,7.767254714963201e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2460866,2021-07-29T14:50:08.660,0.434,P,2021-07-29T08-00-00.mseed,1.199586904476746e-06,1.199586904476746e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2463392,2021-07-29T14:50:33.920,0.424,P,2021-07-29T08-00-00.mseed,2.285973323523649e-06,2.285973323523649e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2479727,2021-07-29T14:53:17.270,0.719,P,2021-07-29T08-00-00.mseed,1.078911395779869e-06,1.078911395779869e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2512691,2021-07-29T14:58:46.910,0.763,P,2021-07-29T08-00-00.mseed,1.0572289284027647e-06,1.0572289284027647e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2587507,2021-07-29T15:11:15.070,0.946,P,2021-07-29T08-00-00.mseed,1.385482505611435e-06,1.385482505611435e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2604347,2021-07-29T15:14:03.470,0.783,P,2021-07-29T08-00-00.mseed,1.4832305623713182e-06,1.4832305623713182e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2649636,2021-07-29T15:21:36.360,0.698,P,2021-07-29T08-00-00.mseed,7.806874577909184e-07,7.806874577909184e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2703174,2021-07-29T15:30:31.740,0.387,P,2021-07-29T08-00-00.mseed,6.472870381912799e-07,6.472870381912799e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2703215,2021-07-29T15:30:32.150,0.599,P,2021-07-29T08-00-00.mseed,1.2730713478958933e-06,1.2730713478958933e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2749291,2021-07-29T15:38:12.910,0.609,P,2021-07-29T08-00-00.mseed,9.22444996831473e-07,9.22444996831473e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2847358,2021-07-29T15:54:33.580,0.716,P,2021-07-29T08-00-00.mseed,9.464734489483817e-07,9.464734489483817e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2851304,2021-07-29T15:55:13.040,0.685,P,2021-07-29T08-00-00.mseed,9.110149221669417e-07,9.110149221669417e-07
AV.DEER..BH,2021-07-29T08:00:00.000,25739,2021-07-29T08:04:17.390,0.413,S,2021-07-29T08-00-00.mseed,2.011032665905077e-05,2.011032665905077e-05
AV.DEER..BH,2021-07-29T08:00:00.000,63542,2021-07-29T08:10:35.420,0.31,S,2021-07-29T08-00-00.mseed,2.0390771169331856e-05,2.0390771169331856e-05
AV.DEER..BH,2021-07-29T08:00:00.000,64774,2021-07-29T08:10:47.740,0.531,S,2021-07-29T08-00-00.mseed,2.3586639144923538e-05,2.3586639144923538e-05
AV.DEER..BH,2021-07-29T08:00:00.000,100424,2021-07-29T08:16:44.240,0.424,S,2021-07-29T08-00-00.mseed,1.4491809452010784e-05,1.4491809452010784e-05
AV.DEER..BH,2021-07-29T08:00:00.000,103160,2021-07-29T08:17:11.600,0.321,S,2021-07-29T08-00-00.mseed,1.76999546965817e-05,1.76999546965817e-05
AV.DEER..BH,2021-07-29T08:00:00.000,111881,2021-07-29T08:18:38.810,0.343,S,2021-07-29T08-00-00.mseed,9.606706043996383e-06,9.606706043996383e-06
AV.DEER..BH,2021-07-29T08:00:00.000,247178,2021-07-29T08:41:11.780,0.303,S,2021-07-29T08-00-00.mseed,1.1133718544442672e-05,1.1133718544442672e-05
AV.DEER..BH,2021-07-29T08:00:00.000,340654,2021-07-29T08:56:46.540,0.405,S,2021-07-29T08-00-00.mseed,2.0056644643773325e-05,2.0056644643773325e-05
AV.DEER..BH,2021-07-29T08:00:00.000,355075,2021-07-29T08:59:10.750,0.434,S,2021-07-29T08-00-00.mseed,9.354317626275588e-06,9.354317626275588e-06
AV.DEER..BH,2021-07-29T08:00:00.000,467824,2021-07-29T09:17:58.240,0.397,S,2021-07-29T08-00-00.mseed,4.1217476791644e-06,4.1217476791644e-06
AV.DEER..BH,2021-07-29T08:00:00.000,505456,2021-07-29T09:24:14.560,0.456,S,2021-07-29T08-00-00.mseed,5.461249202198815e-06,5.461249202198815e-06
AV.DEER..BH,2021-07-29T08:00:00.000,526457,2021-07-29T09:27:44.570,0.658,S,2021-07-29T08-00-00.mseed,3.960636604460888e-06,3.960636604460888e-06
AV.DEER..BH,2021-07-29T08:00:00.000,538402,2021-07-29T09:29:44.020,0.333,S,2021-07-29T08-00-00.mseed,7.122881652321666e-05,7.122881652321666e-05
AV.DEER..BH,2021-07-29T08:00:00.000,627416,2021-07-29T09:44:34.160,0.431,S,2021-07-29T08-00-00.mseed,3.971289061155403e-06,3.971289061155403e-06
AV.DEER..BH,2021-07-29T08:00:00.000,633898,2021-07-29T09:45:38.980,0.328,S,2021-07-29T08-00-00.mseed,2.9984266802784987e-06,2.9984266802784987e-06
AV.DEER..BH,2021-07-29T08:00:00.000,747897,2021-07-29T10:04:38.970,0.373,S,2021-07-29T08-00-00.mseed,2.089358076773351e-06,2.089358076773351e-06
AV.DEER..BH,2021-07-29T08:00:00.000,759704,2021-07-29T10:06:37.040,0.484,S,2021-07-29T08-00-00.mseed,2.9323600756470114e-06,2.9323600756470114e-06
AV.DEER..BH,2021-07-29T08:00:00.000,773368,2021-07-29T10:08:53.680,0.313,S,2021-07-29T08-00-00.mseed,2.044024540737155e-06,2.044024540737155e-06
AV.DEER..BH,2021-07-29T08:00:00.000,873305,2021-07-29T10:25:33.050,0.365,S,2021-07-29T08-00-00.mseed,1.9816043277387507e-06,1.9816043277387507e-06
AV.DEER..BH,2021-07-29T08:00:00.000,889590,2021-07-29T10:28:15.900,0.515,S,2021-07-29T08-00-00.mseed,4.705139872385189e-06,4.705139872385189e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1026833,2021-07-29T10:51:08.330,0.853,S,2021-07-29T08-00-00.mseed,7.102637482603313e-06,7.102637482603313e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1051954,2021-07-29T10:55:19.540,0.387,S,2021-07-29T08-00-00.mseed,1.8309466440769029e-06,1.8309466440769029e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1079104,2021-07-29T10:59:51.040,0.322,S,2021-07-29T08-00-00.mseed,2.2851420453662286e-06,2.2851420453662286e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1152928,2021-07-29T11:12:09.280,0.3,S,2021-07-29T08-00-00.mseed,3.25031328429759e-06,3.25031328429759e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1187222,2021-07-29T11:17:52.220,0.35,S,2021-07-29T08-00-00.mseed,2.336704028493841e-06,2.336704028493841e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1226217,2021-07-29T11:24:22.170,0.732,S,2021-07-29T08-00-00.mseed,6.3115985540207475e-06,6.3115985540207475e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1329256,2021-07-29T11:41:32.560,0.623,S,2021-07-29T08-00-00.mseed,1.2542852800834225e-06,1.2542852800834225e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1441488,2021-07-29T12:00:14.880,0.67,S,2021-07-29T08-00-00.mseed,1.4394275922313682e-06,1.4394275922313682e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1546318,2021-07-29T12:17:43.180,0.329,S,2021-07-29T08-00-00.mseed,8.99941937859694e-07,8.99941937859694e-07
AV.DEER..BH,2021-07-29T08:00:00.000,1552499,2021-07-29T12:18:44.990,0.584,S,2021-07-29T08-00-00.mseed,1.7805161860451335e-06,1.7805161860451335e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1556073,2021-07-29T12:19:20.730,0.487,S,2021-07-29T08-00-00.mseed,4.814764452021336e-06,4.814764452021336e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1701411,2021-07-29T12:43:34.110,0.397,S,2021-07-29T08-00-00.mseed,7.551884664280806e-06,7.551884664280806e-06
AV.DEER..BH,2021-07-29T08:00:00.000,1758131,2021-07-29T12:53:01.310,0.319,S,2021-07-29T08-00-00.mseed,6.3811098698352e-06,6.3811098698352e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2095440,2021-07-29T13:49:14.400,0.369,S,2021-07-29T08-00-00.mseed,1.7946285879588686e-06,1.7946285879588686e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2264970,2021-07-29T14:17:29.700,0.346,S,2021-07-29T08-00-00.mseed,5.463437560138118e-07,5.463437560138118e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2264996,2021-07-29T14:17:29.960,0.308,S,2021-07-29T08-00-00.mseed,1.3768310509476578e-06,1.3768310509476578e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2290166,2021-07-29T14:21:41.660,0.394,S,2021-07-29T08-00-00.mseed,1.059011765391915e-06,1.059011765391915e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2291285,2021-07-29T14:21:52.850,0.403,S,2021-07-29T08-00-00.mseed,9.672801297710976e-07,9.672801297710976e-07
AV.DEER..BH,2021-07-29T08:00:00.000,2517000,2021-07-29T14:59:30.000,0.492,S,2021-07-29T08-00-00.mseed,3.0966073154559126e-06,3.0966073154559126e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2588505,2021-07-29T15:11:25.050,0.758,S,2021-07-29T08-00-00.mseed,1.385482505611435e-06,1.385482505611435e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2605285,2021-07-29T15:14:12.850,0.478,S,2021-07-29T08-00-00.mseed,1.4832305623713182e-06,1.4832305623713182e-06
AV.DEER..BH,2021-07-29T08:00:00.000,2706409,2021-07-29T15:31:04.090,0.41,S,2021-07-29T08-00-00.mseed,4.743693352793343e-06,4.743693352793343e-06
AV.DOL..BH,2021-07-29T08:00:00.000,1,2021-07-29T08:00:00.010,0.647,P,2021-07-29T08-00-00.mseed,1.6287602193187922e-05,1.6287602193187922e-05
AV.DOL..BH,2021-07-29T08:00:00.000,23,2021-07-29T08:00:00.230,0.343,P,2021-07-29T08-00-00.mseed,5.839277946506627e-05,5.839277946506627e-05
AV.DOL..BH,2021-07-29T08:00:00.000,13958,2021-07-29T08:02:19.580,0.671,P,2021-07-29T08-00-00.mseed,1.5071582311065868e-05,1.5071582311065868e-05
AV.DOL..BH,2021-07-29T08:00:00.000,21371,2021-07-29T08:03:33.710,0.898,P,2021-07-29T08-00-00.mseed,2.561299152148422e-05,2.561299152148422e-05
AV.DOL..BH,2021-07-29T08:00:00.000,36634,2021-07-29T08:06:06.340,0.387,P,2021-07-29T08-00-00.mseed,2.2514015654451214e-05,2.2514015654451214e-05
AV.DOL..BH,2021-07-29T08:00:00.000,44178,2021-07-29T08:07:21.780,0.641,P,2021-07-29T08-00-00.mseed,1.071593851520447e-05,1.071593851520447e-05
AV.DOL..BH,2021-07-29T08:00:00.000,57870,2021-07-29T08:09:38.700,0.328,P,2021-07-29T08-00-00.mseed,2.07295215659542e-05,2.07295215659542e-05
AV.DOL..BH,2021-07-29T08:00:00.000,81598,2021-07-29T08:13:35.980,0.812,P,2021-07-29T08-00-00.mseed,9.269354450225364e-06,9.269354450225364e-06
AV.DOL..BH,2021-07-29T08:00:00.000,99152,2021-07-29T08:16:31.520,0.499,P,2021-07-29T08-00-00.mseed,3.1397030397783965e-05,3.1397030397783965e-05
AV.DOL..BH,2021-07-29T08:00:00.000,102486,2021-07-29T08:17:04.860,0.353,P,2021-07-29T08-00-00.mseed,4.3181240471312776e-05,4.3181240471312776e-05
AV.DOL..BH,2021-07-29T08:00:00.000,184728,2021-07-29T08:30:47.280,0.36,P,2021-07-29T08-00-00.mseed,5.540952315641334e-06,5.540952315641334e-06
AV.DOL..BH,2021-07-29T08:00:00.000,202328,2021-07-29T08:33:43.280,0.341,P,2021-07-29T08-00-00.mseed,7.877813914092258e-06,7.877813914092258e-06
AV.DOL..BH,2021-07-29T08:00:00.000,237336,2021-07-29T08:39:33.360,0.405,P,2021-07-29T08-00-00.mseed,8.980412530945614e-06,8.980412530945614e-06
AV.DOL..BH,2021-07-29T08:00:00.000,245786,2021-07-29T08:40:57.860,0.851,P,2021-07-29T08-00-00.mseed,1.7218178982147947e-05,1.7218178982147947e-05
AV.DOL..BH,2021-07-29T08:00:00.000,312448,2021-07-29T08:52:04.480,0.383,P,2021-07-29T08-00-00.mseed,6.784272954973858e-06,6.784272954973858e-06
AV.DOL..BH,2021-07-29T08:00:00.000,332552,2021-07-29T08:55:25.520,0.416,P,2021-07-29T08-00-00.mseed,4.425080987857655e-06,4.425080987857655e-06
AV.DOL..BH,2021-07-29T08:00:00.000,332857,2021-07-29T08:55:28.570,0.341,P,2021-07-29T08-00-00.mseed,4.334635377745144e-06,4.334635377745144e-06
AV.DOL..BH,2021-07-29T08:00:00.000,336240,2021-07-29T08:56:02.400,0.463,P,2021-07-29T08-00-00.mseed,1.1516407539602369e-05,1.1516407539602369e-05
AV.DOL..BH,2021-07-29T08:00:00.000,411076,2021-07-29T09:08:30.760,0.936,P,2021-07-29T08-00-00.mseed,6.262966508074896e-06,6.262966508074896e-06
AV.DOL..BH,2021-07-29T08:00:00.000,466903,2021-07-29T09:17:49.030,0.862,P,2021-07-29T08-00-00.mseed,5.457341558212647e-06,5.457341558212647e-06
