20210214    243209   54.9368  -161.0532     62.260   2.39    0.00    0.00   0.00       1215
20210214    511747   55.1453  -163.2652     15.320   2.71    0.00    0.00   0.00       1216
20210214   3532674   54.5273  -162.2653     63.320   2.25    0.00    0.00   0.00       1221
20210214   8105827   55.0742  -160.4725     81.440   2.46    0.00    0.00   0.00       1222
20210214   9095344   55.2640  -162.0567     15.040   0.78    0.00    0.00   0.00       1224
20210214   9461406   55.2403  -161.7393     18.980   1.94    0.00    0.00   0.00       1225
20210214  17551480   55.5672  -161.4533     18.980   1.17    0.00    0.00   0.00       1228
20210104   1405845   55.5748  -160.3178      9.930   1.88    0.00    0.00   0.00        123
20210215   1374687   55.0715  -163.6925      8.670   1.81    0.00    0.00   0.00       1233
20210216   3450035   54.8630  -161.5422      1.980   2.31    0.00    0.00   0.00       1238
20210216   5331913   54.9728  -162.2495      4.390   1.39    0.00    0.00   0.00       1244
20210216   6162492   55.1848  -161.7355      3.340   0.85    0.00    0.00   0.00       1249
20210216   6303109   54.5910  -161.3250     29.720   1.51    0.00    0.00   0.00       1250
20210216  15524574   54.9035  -161.4323     28.740   1.88    0.00    0.00   0.00       1254
20210216  16174680   54.9965  -161.9548     31.910   1.45    0.00    0.00   0.00       1258
20210216  23191208   55.0125  -161.4385     24.890   3.19    0.00    0.00   0.00       1269
20210217   4064143   54.5903  -161.3118     29.490   1.68    0.00    0.00   0.00       1272
20210217  10512052   55.1438  -160.1927      7.810   1.63    0.00    0.00   0.00       1281
20210217  12562953   54.6825  -163.5202     11.410   1.79    0.00    0.00   0.00       1283
20210217  13024420   55.3488  -161.8235     20.630   0.03    0.00    0.00   0.00       1284
20210217  17012816   55.3065  -161.9015     21.370   0.07    0.00    0.00   0.00       1287
20210104   4011053   54.8620  -161.3635     27.590   1.79    0.00    0.00   0.00        129
20210217  19372288   55.1887  -161.8098     30.370   1.20    0.00    0.00   0.00       1290
20210217  21021280   54.7308  -160.3987      9.320   1.72    0.00    0.00   0.00       1295
20210218   5044077   55.3248  -161.3980      2.830   0.01    0.00    0.00   0.00       1298
20210104   4012182   54.8335  -161.3107     31.660   1.94    0.00    0.00   0.00        130
20210218   7295488   55.1197  -162.3553     18.870   1.05    0.00    0.00   0.00       1301
20210218   9433580   55.3323  -161.7130      5.550  -0.44    0.00    0.00   0.00       1305
20210218  12405298   54.5912  -161.2873     12.340   1.97    0.00    0.00   0.00       1310
20210218  19033934   55.3458  -161.7495      5.100  -0.86    0.00    0.00   0.00       1323
20210219    355834   55.3518  -162.1602     32.160   0.73    0.00    0.00   0.00       1328
20210219   2071839   55.3080  -161.5208      4.440   0.34    0.00    0.00   0.00       1332
20210104   8265559   55.1753  -161.9020      6.090   1.50    0.00    0.00   0.00        134
20210219   4404539   55.2763  -161.6640      8.480   1.04    0.00    0.00   0.00       1347
20210104   9102851   54.7657  -161.6397     62.130   1.47    0.00    0.00   0.00        135
20210219   8361706   54.5238  -161.1415     20.290   2.48    0.00    0.00   0.00       1352
20210219   9135575   54.9965  -162.3008      6.910   1.99    0.00    0.00   0.00       1357
20210219   9213321   54.8463  -162.7813     32.080   1.56    0.00    0.00   0.00       1359
20210219  10521534   55.2445  -161.6450     11.050   0.41    0.00    0.00   0.00       1363
20210219  13523545   55.3038  -161.5367      5.320   0.01    0.00    0.00   0.00       1371
20210219  14040825   55.0475  -161.4263     28.350   1.62    0.00    0.00   0.00       1372
20210219  14225262   55.3035  -160.4370     11.010   1.08    0.00    0.00   0.00       1375
20210219  14294606   54.5243  -163.2647     13.610   1.63    0.00    0.00   0.00       1376
20210104  11494609   54.4162  -160.8880      0.650   3.37    0.00    0.00   0.00        138
20210219  15144434   54.9672  -160.5445     72.290   1.56    0.00    0.00   0.00       1380
20210219  23244244   55.0953  -162.5965     31.980   1.62    0.00    0.00   0.00       1385
20210220   1142394   55.0462  -161.6167     20.150   0.82    0.00    0.00   0.00       1386
20210220   3293050   54.5460  -161.1580     11.620   1.90    0.00    0.00   0.00       1389
20210220   9221512   54.7632  -161.9727      1.630   1.42    0.00    0.00   0.00       1392
20210220  12165499   54.4992  -162.3168     47.880   2.81    0.00    0.00   0.00       1393
20210221   1464701   54.6248  -161.4150     15.190   1.45    0.00    0.00   0.00       1397
20210101  16550436   55.2302  -161.1635     31.610   1.72    0.00    0.00   0.00         14
20210221  11064087   55.0548  -161.2247     15.090   2.14    0.00    0.00   0.00       1405
20210221  11083947   55.1177  -161.5660      3.690   1.28    0.00    0.00   0.00       1407
20210221  11115316   55.1113  -161.6238      5.720   0.88    0.00    0.00   0.00       1409
20210221  15050616   54.9150  -162.6160     34.600   1.48    0.00    0.00   0.00       1414
20210221  16010343   55.2638  -161.6125      5.710   1.78    0.00    0.00   0.00       1415
20210221  17302796   55.1468  -161.5362      0.720   0.78    0.00    0.00   0.00       1417
20210221  18534404   55.5045  -161.7177     10.060   0.49    0.00    0.00   0.00       1419
20210221  18541616   55.1015  -161.7745     17.030   1.01    0.00    0.00   0.00       1420
20210221  21581056   55.1432  -161.7818      5.920   0.49    0.00    0.00   0.00       1425
20210221  22081480   55.1050  -161.6353      3.070   1.03    0.00    0.00   0.00       1427
20210221  22405978   55.4822  -163.2377     12.620   1.60    0.00    0.00   0.00       1430
20210221  23001036   54.5847  -161.2903     24.780   2.31    0.00    0.00   0.00       1431
20210221  23570406   55.1015  -161.7775      4.590   1.32    0.00    0.00   0.00       1433
20210221  23575534   55.1758  -161.5490     21.850   1.17    0.00    0.00   0.00       1434
20210221  23581600   55.2355  -161.9863     15.450   1.22    0.00    0.00   0.00       1435
20210222    430296   55.1597  -161.5103     23.580   0.59    0.00    0.00   0.00       1439
20210222   1211540   55.1802  -161.8518     18.090   0.46    0.00    0.00   0.00       1443
