id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id
AV.DEER..BH,2021-07-29T09:36:13.300000,S,0.205,3.876038590533426e-06,17,1.620606399258123e-05,20210729T080000_17
AV.DEER..BH,2021-07-29T09:38:54.970000,S,0.236,5.557402801059652e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:44:08.220000,S,0.229,2.0016466351080453e-06,19,1.620606399258123e-05,20210729T080000_19
AV.DEER..BH,2021-07-29T09:44:34.160000,S,0.431,3.971289061155403e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:45:38.980000,S,0.328,2.9984266802784987e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:46:12.420000,S,0.239,2.913248636104981e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:46:12.960000,S,0.255,3.182244654453825e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:53:59.260000,S,0.229,7.585257208120311e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T09:54:36.820000,S,0.233,7.507409918616759e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:02:36.980000,S,0.23,3.575860318960622e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:04:38.970000,S,0.373,2.089358076773351e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:06:36.180000,S,0.235,2.1886608010390773e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:06:37.040000,S,0.484,2.9323600756470114e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:08:53.680000,S,0.313,2.044024540737155e-06,27,1.620606399258123e-05,20210729T080000_27
AV.DEER..BH,2021-07-29T10:21:25.260000,S,0.284,2.1937353267276194e-06,33,0.0005979079998146,20210729T080000_33
AV.DEER..BH,2021-07-29T10:21:34.580000,S,0.276,1.8862331216951127e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:25:04.260000,S,0.233,1.6880624116311085e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:25:33.050000,S,0.365,1.9816043277387507e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:28:15.900000,S,0.515,4.705139872385189e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:51:08.330000,S,0.853,7.102637482603313e-06,39,1.620606399258123e-05,20210729T080000_39
AV.DEER..BH,2021-07-29T10:55:19.540000,S,0.387,1.8309466440769029e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T10:59:51.040000,S,0.322,2.285142045366229e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:09:35.220000,S,0.21,3.1478066375711933e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:09:35.760000,S,0.264,6.071795269235736e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:10:09.220000,S,0.211,2.131386099790689e-05,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:11:52.710000,S,0.275,3.174265657435172e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:12:09.280000,S,0.3,3.25031328429759e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:17:52.220000,S,0.35,2.336704028493841e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:24:22.170000,S,0.732,6.311598554020748e-06,47,0.0005979079998146,20210729T080000_47
AV.DEER..BH,2021-07-29T11:38:03.540000,S,0.275,1.2764420489475017e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:41:32.560000,S,0.623,1.2542852800834223e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T11:57:42.580000,S,0.262,2.2154326870804653e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:00:14.880000,S,0.67,1.4394275922313682e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:17:43.180000,S,0.329,8.99941937859694e-07,52,1.620606399258123e-05,20210729T080000_52
AV.DEER..BH,2021-07-29T12:18:44.990000,S,0.584,1.7805161860451335e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:19:20.730000,S,0.487,4.814764452021336e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:29:45.200000,S,0.268,6.9693119257863145e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:33:45.920000,S,0.275,4.447047558642225e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:43:34.110000,S,0.397,7.551884664280806e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:44:12.740000,S,0.23,3.365527663845569e-05,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T12:53:01.310000,S,0.319,6.3811098698352e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T13:04:30.500000,S,0.202,1.0660348834790057e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T13:31:54.130000,S,0.211,2.49097229243489e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T13:49:14.400000,S,0.369,1.7946285879588686e-06,-1,-1.0,20210729T080000_-1
AV.DEER..BH,2021-07-29T13:49:31.950000,S,0.251,2.858748530343292e-06,-1,-1.0,20210729T080000_-1
