20210729   7594863   55.4460  -162.4080     71.340   2.94    0.00    0.00   0.00          1
20210729  22563224   55.2395  -160.5445     30.290   2.00    0.00    0.00   0.00        101
20210729  23384480   55.2777  -160.7962     45.190   2.24    0.00    0.00   0.00        102
20210729   9082031   55.1360  -161.0067     40.740   2.01    0.00    0.00   0.00         11
20210729   9173801   55.3068  -160.9832     47.350   2.11    0.00    0.00   0.00         12
20210729   9232288   55.2620  -160.8490     44.880   1.95    0.00    0.00   0.00         13
20210729   9285454   55.2738  -161.3122     23.360   2.50    0.00    0.00   0.00         15
20210729   9360217   55.0880  -161.7855     11.750   1.94    0.00    0.00   0.00         16
20210729   9380850   55.0310  -161.6112      2.190   2.01    0.00    0.00   0.00         17
20210729   9435338   55.0857  -161.6418     17.520   1.37    0.00    0.00   0.00         18
20210729   9451588   55.2847  -161.0105     16.120   1.99    0.00    0.00   0.00         19
20210729   8032693   55.4103  -161.8390     54.220   2.54    0.00    0.00   0.00          2
20210729   9525407   55.2848  -161.2553     30.950   2.17    0.00    0.00   0.00         20
20210729   9541322   55.3172  -160.9528     49.070   2.82    0.00    0.00   0.00         21
20210729  10021240   55.0792  -161.3810     22.020   1.73    0.00    0.00   0.00         23
20210729  10062879   55.2753  -161.5888      2.140   1.00    0.00    0.00   0.00         25
20210729  10135611   55.3982  -161.6975     51.330   1.67    0.00    0.00   0.00         26
20210729  10162970   55.1848  -161.4983     13.370   1.67    0.00    0.00   0.00         27
20210729  10175418   55.2103  -161.3643     12.840   1.84    0.00    0.00   0.00         28
20210729  10225700   55.4348  -161.7467     19.150   1.35    0.00    0.00   0.00         30
20210729  10272594   55.1875  -160.8142     45.060   2.09    0.00    0.00   0.00         32
20210729  10382789   55.2853  -160.6970     48.510   1.81    0.00    0.00   0.00         33
20210729  10543454   55.3447  -161.2892     32.350   1.33    0.00    0.00   0.00         36
20210729  10590306   55.5762  -161.2100     21.440   1.66    0.00    0.00   0.00         37
20210729  11052642   55.2253  -161.0228     40.860   2.03    0.00    0.00   0.00         38
20210729  11420334   55.2573  -161.1685     18.210   1.80    0.00    0.00   0.00         43
20210729  11482939   55.2882  -161.6960     19.770   1.37    0.00    0.00   0.00         44
20210729  12183033   55.2652  -161.4543     28.350   1.54    0.00    0.00   0.00         46
20210729  12285021   55.2050  -160.9407     42.560   2.15    0.00    0.00   0.00         48
20210729   8162363   55.2858  -161.3165     31.680   2.56    0.00    0.00   0.00          5
20210729  12431830   55.2728  -161.3762     24.980   2.46    0.00    0.00   0.00         50
20210729  13034171   55.4523  -162.0953     36.710   1.28    0.00    0.00   0.00         52
20210729  13152067   55.2833  -161.3475     33.520   1.91    0.00    0.00   0.00         53
20210729  13182912   55.2970  -160.9548     36.420   2.32    0.00    0.00   0.00         54
20210729  13305508   55.2610  -160.8658     31.940   1.84    0.00    0.00   0.00         55
20210729  13484403   55.2523  -161.1417     35.440   1.67    0.00    0.00   0.00         56
20210729  14081835   55.2882  -161.3590     53.570   1.55    0.00    0.00   0.00         58
20210729  14163174   55.1968  -160.9012     16.170   1.72    0.00    0.00   0.00         59
20210729   8175200   55.3120  -161.9400     12.710   2.28    0.00    0.00   0.00          6
20210729  14480625   55.4457  -162.2062     29.190   1.42    0.00    0.00   0.00         61
20210729  14495735   55.3257  -161.3957     39.640   1.42    0.00    0.00   0.00         62
20210729  14530364   55.2343  -161.0345     30.900   1.73    0.00    0.00   0.00         63
20210729  14570298   55.2893  -161.5062     22.080   0.76    0.00    0.00   0.00         64
20210729  15110182   54.5832  -161.2997     29.970   1.67    0.00    0.00   0.00         66
20210729  15302195   55.2042  -161.3373     23.900   1.69    0.00    0.00   0.00         68
20210729  15305100   55.2365  -161.8685      3.180   1.98    0.00    0.00   0.00         69
20210729   8260004   55.2132  -160.9313     29.950   2.56    0.00    0.00   0.00          7
20210729  16084296   55.2482  -160.8908     32.100   1.54    0.00    0.00   0.00         71
20210729  16094151   55.2890  -160.8428     52.860   3.21    0.00    0.00   0.00         72
20210729  17002412   55.2623  -161.2225     32.930   1.96    0.00    0.00   0.00         74
20210729  17040478   55.2453  -161.7165     14.470   1.53    0.00    0.00   0.00         75
20210729  17230020   55.2148  -161.3360     16.740   1.59    0.00    0.00   0.00         77
20210729  17330672   55.2210  -161.0575     32.250   1.41    0.00    0.00   0.00         79
20210729   8404556   55.2687  -160.7993     47.840   2.67    0.00    0.00   0.00          8
20210729  17341056   55.4342  -161.0615     48.400   1.75    0.00    0.00   0.00         80
20210729  17521050   55.2482  -160.7242     47.480   1.70    0.00    0.00   0.00         81
20210729  18143900   55.2217  -161.5887      7.720   1.34    0.00    0.00   0.00         82
20210729  18174548   55.0942  -161.4528     20.720   1.04    0.00    0.00   0.00         83
20210729  18381460   55.2118  -161.1448     32.750   1.74    0.00    0.00   0.00         84
20210729  18465032   55.2560  -160.9223     41.120   1.53    0.00    0.00   0.00         85
20210729  19120784   55.2863  -161.3353     27.850   2.05    0.00    0.00   0.00         86
20210729  19303418   55.4380  -161.1995     28.580   1.71    0.00    0.00   0.00         87
20210729  19533076   55.2722  -160.8840     32.180   1.75    0.00    0.00   0.00         88
20210729  20214732   55.3713  -161.2253     53.710   1.73    0.00    0.00   0.00         89
20210729   8555434   55.3720  -161.3603     44.420   2.36    0.00    0.00   0.00          9
20210729  20233994   55.2765  -161.6670     12.370   1.71    0.00    0.00   0.00         90
20210729  20254500   55.2535  -161.3775     18.000   1.56    0.00    0.00   0.00         91
20210729  20310788   55.2598  -161.1625     31.070   2.48    0.00    0.00   0.00         92
20210729  20331524   55.2083  -160.7827     22.190   3.52    0.00    0.00   0.00         93
20210729  20423466   55.1330  -161.7395     19.240   0.97    0.00    0.00   0.00         94
20210729  21003384   55.2158  -161.3092     16.170   2.88    0.00    0.00   0.00         95
20210729  21082464   55.2832  -160.7608     42.940   2.01    0.00    0.00   0.00         96
20210729  21394808   55.2512  -161.1267     32.840   2.59    0.00    0.00   0.00         98
