20210729  11295204   55.2577  -161.1293     26.000   1.78    0.00    0.00   0.00         42
20210729  11420186   55.2212  -161.0422     11.130   1.80    0.00    0.00   0.00         43
20210729  11482902   55.2890  -161.6320     19.950   1.47    0.00    0.00   0.00         44
20210729  12183062   55.2638  -161.4410     25.030   1.54    0.00    0.00   0.00         46
20210729  12240894   55.4018  -161.5647     15.120   1.14    0.00    0.00   0.00         47
20210729  12285094   55.2082  -160.9508     37.310   2.15    0.00    0.00   0.00         48
20210729   8162420   55.2840  -161.3035     25.370   2.56    0.00    0.00   0.00          5
20210729  12431872   55.2762  -161.3960     21.770   2.46    0.00    0.00   0.00         50
20210729  13034217   55.4530  -162.0952     34.330   1.17    0.00    0.00   0.00         52
20210729  13152013   55.2400  -161.2030     24.480   1.95    0.00    0.00   0.00         53
20210729  13182978   55.2958  -160.9503     27.090   2.32    0.00    0.00   0.00         54
20210729  13305616   55.2118  -160.9800     10.430   1.84    0.00    0.00   0.00         55
20210729  13484415   55.2422  -161.0845     31.810   1.70    0.00    0.00   0.00         56
20210729  14082247   55.3847  -161.6823     30.310   1.59    0.00    0.00   0.00         58
20210729  14163271   55.2038  -161.0530      6.940   1.72    0.00    0.00   0.00         59
20210729   8175190   55.3393  -162.0185      8.010   2.28    0.00    0.00   0.00          6
20210729  14480660   55.4462  -162.2102     26.810   1.42    0.00    0.00   0.00         61
20210729  14495958   55.3020  -161.4630     19.860   1.47    0.00    0.00   0.00         62
20210729  14530433   55.2382  -161.0460     18.370   1.73    0.00    0.00   0.00         63
20210729  14570328   55.2978  -161.5267     20.060   0.76    0.00    0.00   0.00         64
20210729  14583606   55.4360  -161.2400     24.610   1.55    0.00    0.00   0.00         65
20210729  15110268   54.6123  -161.3342     13.290   1.64    0.00    0.00   0.00         66
20210729  15134882   55.1667  -160.8952     16.200   1.96    0.00    0.00   0.00         67
20210729  15302221   55.2210  -161.3703     20.410   1.72    0.00    0.00   0.00         68
20210729   8260096   55.2340  -160.9703     17.050   2.60    0.00    0.00   0.00          7
20210729  16084435   55.2630  -160.9820     17.880   1.57    0.00    0.00   0.00         70
20210729  16094248   55.2138  -160.8140     16.700   3.21    0.00    0.00   0.00         71
20210729  17040108   55.2550  -161.9678     47.340   1.53    0.00    0.00   0.00         74
20210729  17230000   55.2142  -161.3248     17.350   1.54    0.00    0.00   0.00         76
20210729  17330736   55.2193  -161.0518     23.670   1.41    0.00    0.00   0.00         78
20210729  17341120   55.4635  -161.1030     46.780   1.78    0.00    0.00   0.00         79
20210729   8404777   55.2778  -160.9737     36.780   2.67    0.00    0.00   0.00          8
20210729  17521134   55.2328  -160.7258     36.780   1.70    0.00    0.00   0.00         80
20210729  18143882   55.2283  -161.6102     11.010   1.52    0.00    0.00   0.00         81
20210729  18174320   55.1493  -161.2115     13.260   1.04    0.00    0.00   0.00         82
20210729  18381560   55.2295  -161.1988     35.710   1.74    0.00    0.00   0.00         83
20210729  18465228   55.2517  -161.0803     31.850   1.53    0.00    0.00   0.00         84
20210729  18535932   54.8290  -161.9878      0.120   1.33    0.00    0.00   0.00         85
20210729  19120818   55.2838  -161.3212     22.140   2.05    0.00    0.00   0.00         86
20210729  19303450   55.4325  -161.1798     22.970   1.71    0.00    0.00   0.00         87
20210729  20214760   55.3158  -161.1668     37.720   1.73    0.00    0.00   0.00         89
20210729   8555834   55.0887  -161.6103     14.670   2.15    0.00    0.00   0.00          9
20210729  20233966   55.2765  -161.6657     13.830   1.71    0.00    0.00   0.00         90
20210729  20254200   55.2540  -161.0395     24.620   1.56    0.00    0.00   0.00         91
20210729  20331592   55.1968  -160.8273     15.620   3.52    0.00    0.00   0.00         93
20210729  20423612   55.2020  -161.9025      8.870   0.97    0.00    0.00   0.00         94
20210729  21003282   55.2042  -161.2200     13.080   3.02    0.00    0.00   0.00         95
20210729  21082542   55.2852  -160.7790     37.670   2.01    0.00    0.00   0.00         96
20210729  21182452   55.2435  -160.8055     28.620   2.09    0.00    0.00   0.00         97
20210729  21394888   55.2495  -161.1385     24.820   2.47    0.00    0.00   0.00         98
20210729  22022244   55.2587  -161.0205     17.450   1.50    0.00    0.00   0.00         99
