time,magnitude,longitude,latitude,depth(m),sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,event_id
2021-02-17T10:39:44.458,1.074,-162.526,54.903,56316.502,0.07,0.299,0.004,4.0,2,20210217T080000_2
2021-02-17T10:51:23.701,1.629,-161.006,54.976,61000.0,0.985,0.443,-0.011,15.0,3,20210217T080000_3
2021-02-17T12:21:39.840,1.108,-161.007,54.929,24768.971,0.214,0.401,0.001,5.0,4,20210217T080000_4
2021-02-17T12:56:34.499,1.794,-162.773,54.902,61000.0,1.049,0.45,-0.231,18.0,5,20210217T080000_5
2021-02-17T13:02:44.180,0.028,-161.826,55.351,20452.166,0.0,0.418,-0.0,4.0,6,20210217T080000_6
2021-02-17T14:46:21.180,1.541,-161.583,54.962,61000.0,0.173,0.088,0.006,6.0,7,20210217T080000_7
2021-02-17T15:41:51.507,1.321,-162.773,54.902,61000.0,1.121,0.279,0.083,7.0,8,20210217T080000_8
2021-02-17T17:01:28.142,0.075,-161.901,55.311,21206.431,0.0,0.401,-0.0,4.0,1,20210217T160000_1
2021-02-17T17:18:03.754,1.84,-161.008,54.902,55664.689,0.285,0.206,0.011,10.0,2,20210217T160000_2
2021-02-17T17:18:12.528,1.838,-161.151,54.903,61000.0,0.445,0.306,-0.029,9.0,3,20210217T160000_3
2021-02-17T19:37:20.349,1.2,-161.609,55.359,43239.854,0.803,0.434,-0.13,12.0,4,20210217T160000_4
2021-02-17T19:37:38.970,1.364,-162.738,55.202,61000.0,0.302,0.201,0.038,5.003,5,20210217T160000_5
2021-02-17T19:37:43.110,1.766,-161.592,55.663,50712.908,0.042,0.34,0.009,3.997,6,20210217T160000_6
2021-02-17T19:41:24.582,1.486,-161.141,54.903,51215.577,0.231,0.375,-0.039,7.0,7,20210217T160000_7
2021-02-17T19:41:35.139,1.534,-161.008,54.915,31144.223,0.608,0.271,0.052,7.0,8,20210217T160000_8
2021-02-17T21:02:17.066,1.721,-161.008,54.902,61000.0,1.206,0.322,0.097,18.0,9,20210217T160000_9
2021-02-18T02:02:13.454,1.54,-162.773,54.902,61000.0,0.785,0.289,-0.017,10.987,1,20210218T000000_1
2021-02-18T03:26:29.355,0.865,-162.6,54.903,0.0,0.14,0.302,-0.022,4.0,2,20210218T000000_2
2021-02-18T05:04:40.860,0.005,-161.399,55.303,624.839,0.983,0.34,0.149,8.0,3,20210218T000000_3
2021-02-18T06:21:55.281,1.423,-161.004,55.081,23285.07,0.359,0.296,0.015,6.788,4,20210218T000000_4
2021-02-18T07:29:34.624,1.491,-162.777,55.104,61000.0,0.174,0.398,0.011,9.0,6,20210218T000000_6
2021-02-18T07:29:52.171,1.051,-162.634,55.235,0.0,0.679,0.476,-0.136,5.0,5,20210218T000000_5
2021-02-18T07:49:53.083,0.946,-161.007,54.949,0.0,0.082,0.463,-0.001,4.0,7,20210218T000000_7
2021-02-18T08:08:26.771,1.618,-161.187,54.903,50537.531,0.365,0.364,0.022,7.893,1,20210218T080000_1
2021-02-18T08:09:00.405,-0.647,-161.781,55.356,0.0,0.118,0.743,0.035,4.0,2,20210218T080000_2
2021-02-18T09:43:36.052,-0.437,-161.695,55.326,0.0,0.006,0.511,0.001,4.0,3,20210218T080000_3
2021-02-18T10:44:51.089,1.313,-161.194,54.903,36247.51,0.143,0.422,-0.018,6.0,4,20210218T080000_4
2021-02-18T10:45:01.954,1.296,-161.37,54.904,51992.544,0.44,0.253,-0.024,5.0,5,20210218T080000_5
2021-02-18T11:09:26.869,1.465,-161.008,54.913,29292.247,0.335,0.363,0.039,9.005,6,20210218T080000_6
2021-02-18T11:09:33.246,1.743,-161.007,54.958,54897.063,0.705,0.344,-0.016,8.584,7,20210218T080000_7
2021-02-18T12:40:55.455,1.966,-161.704,54.905,61000.0,0.934,0.312,-0.143,20.0,8,20210218T080000_8
2021-02-18T13:37:35.399,1.426,-161.582,55.528,61000.0,0.435,0.442,0.074,6.648,9,20210218T080000_9
2021-02-18T13:43:08.459,0.71,-161.006,55.013,3336.35,0.312,0.306,-0.014,4.0,10,20210218T080000_10
2021-02-18T13:49:32.383,1.608,-161.917,54.905,61000.0,0.859,0.352,-0.028,15.0,11,20210218T080000_11
2021-02-18T15:24:18.894,0.923,-161.544,55.071,26207.385,0.273,0.339,-0.027,8.0,12,20210218T080000_12
2021-02-18T15:24:33.512,1.291,-161.584,54.905,0.0,0.843,0.149,0.034,4.0,13,20210218T080000_13
2021-02-18T16:39:46.178,-0.022,-162.078,55.225,0.0,0.098,0.237,-0.004,4.0,1,20210218T160000_1
2021-02-18T16:48:04.280,1.745,-161.368,54.904,45591.438,0.462,0.212,0.031,10.815,2,20210218T160000_2
2021-02-18T16:48:25.244,1.447,-161.486,55.233,35983.649,0.385,0.308,0.034,4.969,3,20210218T160000_3
2021-02-18T17:02:17.732,1.257,-161.336,54.904,30300.497,0.289,0.461,0.05,7.0,4,20210218T160000_4
2021-02-18T17:02:30.581,1.334,-161.482,54.904,33669.964,0.39,0.209,-0.006,5.0,5,20210218T160000_5
2021-02-18T17:03:40.234,1.734,-160.985,55.906,57697.799,0.366,0.343,-0.008,3.881,6,20210218T160000_6
2021-02-18T18:58:38.313,1.333,-160.999,55.33,57585.761,0.232,0.41,0.041,6.0,7,20210218T160000_7
2021-02-18T19:03:40.979,-0.861,-161.8,55.361,0.0,0.243,0.693,0.016,5.0,8,20210218T160000_8
2021-02-18T20:22:37.619,1.869,-161.132,54.903,44685.14,0.341,0.196,0.019,10.0,9,20210218T160000_9
2021-02-18T20:22:48.327,1.842,-161.301,54.903,48365.797,0.444,0.257,0.044,8.0,10,20210218T160000_10
2021-02-18T23:26:40.171,0.863,-161.386,55.064,61000.0,0.218,0.292,-0.01,7.0,11,20210218T160000_11
2021-02-18T23:59:49.583,0.962,-161.886,55.298,61000.0,0.285,0.696,-0.005,7.0,1,20210219T000000_1
2021-02-19T00:35:59.273,0.735,-162.022,55.378,28129.794,0.536,0.503,-0.082,12.0,2,20210219T000000_2
2021-02-19T01:42:18.175,1.96,-161.202,54.903,61000.0,0.303,0.277,-0.005,9.0,3,20210219T000000_3
2021-02-19T01:42:28.838,1.922,-161.354,54.965,61000.0,0.779,0.238,-0.05,8.0,4,20210219T000000_4
2021-02-19T01:57:14.683,0.938,-162.211,54.904,3508.509,0.397,0.157,0.031,4.0,5,20210219T000000_5
2021-02-19T02:07:18.028,0.344,-161.476,55.323,594.8,0.421,0.51,-0.013,8.0,6,20210219T000000_6
2021-02-19T02:56:52.227,0.499,-161.585,55.063,17201.306,0.143,0.182,-0.008,5.0,7,20210219T000000_7
2021-02-19T03:15:28.935,1.436,-161.103,54.902,2062.753,0.349,0.416,0.047,7.0,8,20210219T000000_8
2021-02-19T03:15:41.658,1.383,-161.421,54.904,34144.389,0.876,0.225,0.004,5.0,9,20210219T000000_9
2021-02-19T03:23:31.097,1.255,-161.241,54.903,29169.787,0.273,0.47,-0.07,6.0,10,20210219T000000_10
2021-02-19T03:33:29.888,2.592,-161.369,54.904,42826.108,0.481,0.251,0.044,11.0,11,20210219T000000_11
2021-02-19T03:33:44.334,2.783,-161.416,54.904,21502.09,0.825,0.226,0.045,9.958,12,20210219T000000_12
2021-02-19T03:38:01.816,1.729,-161.31,54.904,47948.248,0.295,0.263,-0.003,10.0,13,20210219T000000_13
2021-02-19T03:38:14.484,1.687,-161.383,54.904,42650.054,0.629,0.31,-0.026,7.0,14,20210219T000000_14
2021-02-19T03:44:56.855,0.855,-162.161,54.905,0.0,0.546,0.14,0.004,5.0,15,20210219T000000_15
2021-02-19T04:02:55.076,1.097,-161.005,55.026,0.0,0.112,0.499,-0.034,4.0,16,20210219T000000_16
2021-02-19T04:08:44.404,0.378,-161.884,55.198,0.0,0.301,0.374,0.033,5.986,17,20210219T000000_17
2021-02-19T04:08:47.683,1.55,-161.087,54.902,1613.752,0.728,0.286,-0.005,5.0,18,20210219T000000_18
2021-02-19T04:15:53.243,1.102,-161.299,54.903,24048.204,0.182,0.487,-0.021,5.0,19,20210219T000000_19
2021-02-19T04:21:42.499,-0.367,-161.714,55.361,0.0,0.404,0.631,-0.057,5.0,20,20210219T000000_20
2021-02-19T04:40:37.350,1.037,-161.006,54.999,0.0,0.056,0.59,-0.013,4.0,21,20210219T000000_21
2021-02-19T04:55:35.694,1.359,-161.022,54.902,491.77,0.143,0.469,0.002,6.0,22,20210219T000000_22
2021-02-19T05:48:00.585,1.212,-162.773,54.902,36660.735,0.571,0.21,0.041,6.0,23,20210219T000000_23
2021-02-19T06:20:10.660,1.29,-161.09,54.902,1943.95,0.089,0.348,0.01,6.0,24,20210219T000000_24
2021-02-19T06:50:39.906,1.452,-162.773,54.902,61000.0,1.043,0.324,-0.043,14.0,25,20210219T000000_25
2021-02-19T08:36:19.564,2.483,-161.408,54.904,61000.0,0.82,0.135,0.02,12.986,1,20210219T080000_1
2021-02-19T08:36:32.329,2.584,-161.539,54.904,25467.996,0.434,0.181,-0.009,10.014,2,20210219T080000_2
2021-02-19T09:06:31.699,1.016,-161.902,54.905,31243.6,0.347,0.247,0.019,5.0,3,20210219T080000_3
2021-02-19T09:06:48.322,1.313,-161.823,54.905,41709.412,0.801,0.423,0.061,9.0,4,20210219T080000_4
2021-02-19T09:11:10.757,1.344,-162.773,54.902,61000.0,0.537,0.398,0.026,5.688,5,20210219T080000_5
2021-02-19T09:13:48.877,1.99,-162.773,54.902,41043.895,0.207,0.276,0.032,6.732,6,20210219T080000_6
2021-02-19T09:13:53.168,1.838,-162.132,55.458,61000.0,0.309,0.36,0.062,8.268,7,20210219T080000_7
2021-02-19T09:21:33.133,1.562,-162.774,54.987,36796.798,0.509,0.337,0.105,9.801,8,20210219T080000_8
2021-02-19T09:38:14.336,1.159,-160.998,55.336,39360.321,0.506,0.623,-0.022,4.0,9,20210219T080000_9
2021-02-19T10:46:24.387,2.205,-161.027,54.902,57170.919,0.333,0.198,0.011,11.0,10,20210219T080000_10
2021-02-19T10:46:34.513,2.215,-161.2,54.903,60414.489,0.71,0.209,0.017,11.0,11,20210219T080000_11
2021-02-19T10:52:15.036,0.405,-161.565,55.242,7612.059,0.1,0.411,-0.012,5.821,12,20210219T080000_12
2021-02-19T10:52:24.220,0.971,-161.476,54.904,25223.129,0.154,0.269,-0.005,4.0,13,20210219T080000_13
2021-02-19T10:59:42.795,0.402,-162.242,54.963,0.0,0.253,0.562,-0.017,4.0,14,20210219T080000_14
2021-02-19T12:32:13.043,0.365,-162.28,55.026,0.0,0.306,0.439,-0.044,4.0,15,20210219T080000_15
2021-02-19T12:59:38.836,1.28,-161.0,55.265,12628.976,0.386,0.479,-0.001,9.0,16,20210219T080000_16
2021-02-19T12:59:49.536,1.785,-160.998,55.362,61000.0,0.63,0.398,0.086,6.0,17,20210219T080000_17
2021-02-19T13:23:52.983,1.172,-161.24,54.903,25095.314,0.129,0.43,-0.003,4.0,18,20210219T080000_18
2021-02-19T13:43:25.719,1.025,-161.008,54.92,0.0,0.059,0.363,-0.01,4.0,19,20210219T080000_19
2021-02-19T13:52:35.807,0.008,-161.575,55.294,11183.526,0.383,0.409,-0.086,7.0,20,20210219T080000_20
2021-02-19T14:04:01.902,1.621,-161.03,54.902,45215.912,0.181,0.355,-0.004,9.0,21,20210219T080000_21
2021-02-19T14:04:10.012,1.515,-161.075,54.902,54338.222,0.752,0.27,-0.002,6.0,22,20210219T080000_22
2021-02-19T14:14:58.667,0.874,-162.214,54.904,0.0,0.468,0.592,-0.051,4.834,23,20210219T080000_23
2021-02-19T14:22:53.459,1.085,-160.995,55.503,61000.0,0.506,0.429,-0.084,6.0,24,20210219T080000_24
2021-02-19T14:29:49.543,1.627,-162.773,54.902,61000.0,1.041,0.289,-0.086,7.149,25,20210219T080000_25
2021-02-19T14:59:54.575,0.765,-161.535,55.065,486.88,0.396,0.266,-0.016,3.85,26,20210219T080000_26
2021-02-19T15:06:11.231,0.508,-161.674,55.111,19284.646,0.408,0.418,0.006,7.0,27,20210219T080000_27
2021-02-19T15:06:14.961,1.056,-161.016,54.902,21613.288,0.475,0.333,-0.035,3.685,28,20210219T080000_28
2021-02-19T15:14:46.590,1.556,-161.007,54.971,61000.0,0.544,0.448,0.057,9.0,29,20210219T080000_29
2021-02-19T15:35:18.478,1.013,-162.412,54.904,29723.02,0.019,0.293,0.004,4.0,30,20210219T080000_30
2021-02-19T17:08:22.224,1.249,-162.322,54.904,61000.0,0.721,0.434,-0.039,5.702,1,20210219T160000_1
2021-02-19T20:15:02.195,1.443,-162.383,54.904,61000.0,0.932,0.305,-0.245,7.0,2,20210219T160000_2
2021-02-19T21:43:59.541,1.281,-161.728,54.905,40835.629,0.491,0.36,0.011,6.0,3,20210219T160000_3
2021-02-19T23:24:38.830,1.617,-162.545,55.023,57308.348,0.249,0.296,0.02,9.963,4,20210219T160000_4
2021-02-20T01:14:24.834,0.822,-161.749,55.095,21884.372,0.276,0.327,0.005,8.0,1,20210220T000000_1
2021-02-20T01:14:31.687,1.583,-161.353,54.904,30068.274,0.125,0.175,0.002,3.126,2,20210220T000000_2
2021-02-20T01:18:13.950,1.148,-161.164,54.903,2070.599,0.349,0.295,-0.009,4.0,3,20210220T000000_3
2021-02-20T03:29:32.720,1.904,-161.417,54.904,61000.0,0.711,0.425,-0.124,8.308,4,20210220T000000_4
2021-02-20T03:29:44.123,1.548,-161.505,54.904,4951.423,0.16,0.284,0.011,5.692,5,20210220T000000_5
2021-02-20T09:21:58.868,0.986,-162.011,54.905,375.039,0.261,0.278,0.011,4.963,1,20210220T080000_1
2021-02-20T09:22:20.846,1.416,-162.073,54.905,0.0,0.791,0.206,0.035,6.979,2,20210220T080000_2
2021-02-20T12:16:55.802,2.814,-162.658,54.902,60071.673,0.708,0.34,-0.044,22.0,3,20210220T080000_3
2021-02-20T16:02:32.294,1.277,-161.007,54.939,2322.931,0.049,0.394,0.0,4.0,1,20210220T160000_1
2021-02-20T19:53:57.775,1.437,-161.004,55.063,19588.44,0.157,0.463,0.046,4.0,2,20210220T160000_2
2021-02-20T19:54:08.560,1.603,-161.09,54.902,3198.558,0.308,0.317,0.002,4.0,3,20210220T160000_3
2021-02-21T01:46:47.752,1.451,-161.778,54.905,61000.0,0.729,0.606,-0.261,6.0,1,20210221T000000_1
2021-02-21T05:43:25.014,-0.327,-161.757,55.391,16756.291,0.047,0.082,0.001,4.0,2,20210221T000000_2
2021-02-21T07:11:56.115,1.937,-161.311,54.904,49502.404,0.322,0.349,-0.046,8.0,3,20210221T000000_3
2021-02-21T07:12:11.963,1.694,-161.213,54.903,0.0,0.583,0.354,-0.126,6.0,4,20210221T000000_4
2021-02-21T08:13:39.113,1.333,-162.773,54.902,48928.713,0.92,0.393,-0.139,4.0,1,20210221T080000_1
2021-02-21T08:24:26.787,1.042,-161.107,54.902,937.138,0.121,0.34,0.005,4.0,2,20210221T080000_2
2021-02-21T09:32:32.430,1.198,-161.324,54.904,14778.381,0.188,0.399,-0.005,4.0,3,20210221T080000_3
2021-02-21T11:06:23.208,2.044,-161.458,54.904,46357.202,0.38,0.254,0.012,10.968,4,20210221T080000_4
2021-02-21T11:06:36.802,2.144,-161.082,55.03,31617.368,0.223,0.3,-0.003,6.548,5,20210221T080000_5
2021-02-21T11:08:22.871,0.986,-161.423,55.153,170.002,0.125,0.391,0.01,4.0,6,20210221T080000_6
2021-02-21T11:08:39.926,1.278,-161.552,55.111,0.0,0.119,0.447,0.01,4.857,7,20210221T080000_7
2021-02-21T11:11:35.922,0.63,-161.554,55.115,216.036,0.17,0.415,-0.023,6.0,8,20210221T080000_8
2021-02-21T11:11:52.990,0.881,-161.561,55.11,0.0,0.307,0.377,0.008,5.0,9,20210221T080000_9
2021-02-21T11:19:35.088,1.109,-161.327,54.904,24693.203,0.065,0.28,-0.004,4.0,10,20210221T080000_10
2021-02-21T11:19:49.641,1.059,-161.496,54.904,27786.85,0.447,0.292,-0.013,4.0,11,20210221T080000_11
2021-02-21T12:11:07.425,1.513,-161.232,54.903,30664.181,0.12,0.502,0.019,6.0,12,20210221T080000_12
2021-02-21T12:11:19.476,1.224,-161.582,54.905,49000.102,0.443,0.315,-0.031,4.0,13,20210221T080000_13
2021-02-21T15:05:07.426,1.484,-162.678,55.151,23274.559,0.747,0.457,-0.209,8.0,14,20210221T080000_14
2021-02-21T16:00:52.845,1.782,-161.189,54.903,53170.728,0.207,0.466,-0.025,5.952,1,20210221T160000_1
2021-02-21T16:37:06.446,1.218,-161.455,54.931,23803.165,0.182,0.394,0.003,6.0,2,20210221T160000_2
2021-02-21T17:30:27.593,0.778,-161.658,55.113,20570.353,0.131,0.229,0.001,6.0,3,20210221T160000_3
2021-02-21T17:30:35.976,1.738,-161.511,54.904,31435.633,0.48,0.199,-0.008,4.726,4,20210221T160000_4
2021-02-21T18:53:44.217,0.494,-161.67,55.509,0.0,0.289,0.566,-0.055,6.0,5,20210221T160000_5
2021-02-21T18:54:15.414,1.014,-161.712,55.102,20263.658,0.214,0.193,0.007,7.0,6,20210221T160000_6
2021-02-21T18:54:23.303,1.834,-161.366,54.904,25986.048,0.652,0.283,0.048,6.813,7,20210221T160000_7
2021-02-21T19:53:29.265,1.705,-161.205,54.903,31857.603,0.146,0.334,-0.004,7.0,8,20210221T160000_8
2021-02-21T19:53:50.066,1.331,-161.236,55.25,14228.45,0.0,0.278,-0.0,3.639,9,20210221T160000_9
2021-02-21T21:57:45.676,1.135,-161.215,54.903,782.114,0.043,0.283,0.002,4.0,10,20210221T160000_10
2021-02-21T21:58:11.669,0.486,-161.844,55.164,4677.038,0.34,0.458,-0.016,5.0,11,20210221T160000_11
2021-02-21T22:04:56.464,1.443,-161.006,55.001,54454.178,0.423,0.555,-0.024,5.159,12,20210221T160000_12
2021-02-21T22:08:14.766,1.029,-161.588,55.115,221.268,0.289,0.368,-0.008,5.0,13,20210221T160000_13
2021-02-21T22:20:31.774,0.29,-161.895,55.112,0.0,0.765,0.253,-0.006,5.0,14,20210221T160000_14
2021-02-21T22:25:25.005,0.464,-161.414,55.188,17738.543,0.0,0.233,-0.0,4.0,15,20210221T160000_15
2021-02-21T22:41:01.121,1.6,-162.781,55.303,61000.0,0.866,0.431,-0.032,8.894,16,20210221T160000_16
2021-02-21T23:00:12.779,2.308,-161.706,54.905,61000.0,0.795,0.336,-0.109,20.0,17,20210221T160000_17
2021-02-21T23:56:39.610,2.012,-161.215,54.903,31490.912,0.592,0.412,0.096,11.0,18,20210221T160000_18
2021-02-21T23:57:06.136,1.325,-161.847,55.15,1919.729,0.656,0.459,0.048,7.863,19,20210221T160000_19
2021-02-21T23:57:54.921,1.166,-161.318,55.22,0.0,0.194,0.302,-0.017,6.648,20,20210221T160000_20
2021-02-21T23:58:16.252,1.224,-161.95,55.226,12237.886,0.435,0.216,-0.028,7.0,21,20210221T160000_21
2021-02-22T00:05:23.910,0.486,-161.299,55.211,703.425,0.246,0.262,0.041,5.962,1,20210222T000000_1
2021-02-22T00:37:34.182,1.644,-161.056,54.902,47838.303,0.292,0.292,0.013,6.0,2,20210222T000000_2
2021-02-22T00:37:44.223,2.025,-161.184,54.903,49589.27,0.341,0.297,0.01,7.901,3,20210222T000000_3
2021-02-22T00:43:02.931,0.59,-161.544,55.179,25570.253,0.0,0.157,0.0,4.0,4,20210222T000000_4
2021-02-22T00:43:24.863,-0.613,-161.867,55.149,0.0,0.875,1.056,0.194,5.0,5,20210222T000000_5
2021-02-22T01:18:38.411,1.895,-161.003,55.126,37420.253,0.461,0.277,-0.005,9.491,6,20210222T000000_6
2021-02-22T01:18:43.451,2.334,-162.21,55.921,61000.0,0.5,0.247,0.026,5.733,7,20210222T000000_7
2021-02-22T01:21:15.179,0.461,-161.849,55.18,19097.267,0.0,0.423,-0.0,3.572,8,20210222T000000_8
2021-02-22T01:47:09.204,2.019,-161.36,54.904,48453.325,0.27,0.24,-0.014,8.881,9,20210222T000000_9
2021-02-22T01:47:21.783,2.354,-161.006,55.014,35053.887,0.281,0.307,-0.013,4.842,10,20210222T000000_10
2021-02-22T02:08:56.345,1.446,-161.129,54.903,103.977,0.111,0.434,-0.021,6.0,11,20210222T000000_11
2021-02-22T02:12:31.771,1.698,-161.476,54.904,38737.612,0.231,0.309,0.014,8.892,12,20210222T000000_12
2021-02-22T02:12:35.781,2.2,-161.436,55.859,284.32,0.369,0.107,0.021,4.024,13,20210222T000000_13
2021-02-22T02:12:47.906,1.823,-161.001,55.2,17399.656,0.317,0.268,0.015,6.973,14,20210222T000000_14
2021-02-22T03:51:59.180,1.982,-161.003,55.143,41248.856,0.426,0.233,0.013,9.836,15,20210222T000000_15
2021-02-22T03:52:05.221,2.417,-162.083,55.921,61000.0,0.608,0.256,0.028,5.942,16,20210222T000000_16
2021-02-22T04:37:43.863,2.09,-161.135,54.903,58052.289,0.326,0.193,0.016,11.0,17,20210222T000000_17
2021-02-22T04:37:52.455,2.236,-161.208,54.903,61000.0,0.528,0.302,-0.012,12.0,18,20210222T000000_18
2021-02-22T07:39:13.233,1.956,-161.021,54.902,38318.51,0.278,0.309,0.019,9.0,19,20210222T000000_19
2021-02-22T07:39:21.925,2.06,-161.157,54.903,51014.36,0.476,0.336,0.009,8.0,20,20210222T000000_20
2021-02-22T07:41:04.326,2.305,-161.149,54.903,61000.0,0.45,0.16,0.025,11.0,21,20210222T000000_21
2021-02-22T07:41:16.183,2.575,-161.305,54.903,51099.472,0.601,0.217,0.01,10.0,22,20210222T000000_22
2021-02-22T09:02:25.233,0.809,-161.459,55.164,21256.744,0.234,0.473,0.047,6.744,1,20210222T080000_1
2021-02-22T09:02:45.863,0.614,-161.952,55.132,0.0,0.353,0.3,-0.012,4.391,2,20210222T080000_2
2021-02-22T09:38:47.861,1.463,-161.236,54.903,42389.564,0.254,0.261,-0.019,5.0,3,20210222T080000_3
2021-02-22T09:38:59.368,1.587,-161.299,54.903,38524.261,0.577,0.311,0.012,5.0,4,20210222T080000_4
2021-02-22T11:08:50.754,1.981,-161.022,55.121,61000.0,0.375,0.32,0.065,11.0,5,20210222T080000_5
2021-02-22T12:58:55.324,0.452,-161.638,55.254,0.679,0.048,0.459,0.007,4.0,6,20210222T080000_6
2021-02-22T12:59:11.746,0.894,-161.707,55.08,3775.015,0.355,0.336,0.005,3.64,7,20210222T080000_7
2021-02-22T13:01:30.430,2.356,-161.008,54.902,61000.0,1.106,0.231,0.128,22.0,8,20210222T080000_8
2021-02-22T13:49:40.844,0.877,-161.599,55.071,14259.561,0.261,0.466,-0.05,6.0,9,20210222T080000_9
2021-02-22T15:27:53.443,2.324,-160.995,55.502,61000.0,1.044,0.34,0.108,22.0,10,20210222T080000_10
2021-02-22T16:17:27.879,1.729,-161.709,54.905,61000.0,0.731,0.364,-0.17,19.0,1,20210222T160000_1
2021-02-22T16:38:57.597,2.344,-161.183,55.462,61000.0,0.538,0.203,0.018,11.0,2,20210222T160000_2
2021-02-22T16:39:12.065,2.851,-162.782,55.311,61000.0,0.78,0.26,0.078,7.0,3,20210222T160000_3
2021-02-22T16:50:29.677,0.768,-161.831,55.062,20670.356,0.21,0.395,-0.054,5.0,4,20210222T160000_4
2021-02-22T16:50:45.780,0.973,-161.707,55.054,17364.126,0.292,0.298,-0.013,6.0,5,20210222T160000_5
2021-02-22T19:49:38.851,1.537,-161.873,55.561,61000.0,0.458,0.439,-0.054,7.81,6,20210222T160000_6
2021-02-22T20:04:37.147,0.963,-162.398,54.904,22189.667,0.362,0.209,-0.023,6.912,7,20210222T160000_7
2021-02-22T20:15:47.927,0.872,-161.549,54.904,562.905,0.303,0.263,0.029,5.0,8,20210222T160000_8
2021-02-22T20:16:05.890,0.985,-161.469,55.063,339.274,0.622,0.289,-0.014,5.0,9,20210222T160000_9
2021-02-22T22:18:00.471,1.752,-161.4,54.904,46886.769,0.339,0.381,0.007,8.0,10,20210222T160000_10
2021-02-22T22:18:14.979,1.519,-162.015,54.905,40085.085,0.411,0.324,-0.065,6.0,11,20210222T160000_11
2021-02-23T03:46:51.266,1.496,-161.149,54.903,29346.224,0.041,0.346,-0.007,5.0,1,20210223T000000_1
2021-02-23T03:47:04.572,1.436,-161.419,54.904,33437.828,0.176,0.345,0.004,5.0,2,20210223T000000_2
2021-02-23T03:54:28.475,1.517,-161.979,54.905,61000.0,0.531,0.335,-0.105,5.0,3,20210223T000000_3
2021-02-23T06:20:12.262,1.865,-161.006,54.982,49471.708,0.18,0.315,-0.015,9.0,4,20210223T000000_4
2021-02-23T06:20:20.431,2.101,-161.006,54.983,52850.016,0.756,0.318,-0.026,8.0,5,20210223T000000_5
2021-02-23T06:40:51.745,1.84,-161.083,54.902,45547.508,0.229,0.316,-0.008,8.0,6,20210223T000000_6
2021-02-23T06:41:01.104,1.899,-161.161,54.903,48195.502,0.477,0.293,0.036,7.0,7,20210223T000000_7
2021-02-23T10:42:21.718,1.527,-161.451,54.904,37259.781,0.228,0.235,0.008,5.0,1,20210223T080000_1
2021-02-23T10:42:46.722,1.136,-161.821,55.149,10155.574,0.851,0.322,0.049,10.0,2,20210223T080000_2
2021-02-23T12:29:16.907,-0.112,-161.761,55.394,16049.566,0.367,0.205,0.02,7.0,3,20210223T080000_3
2021-02-23T12:33:11.354,1.575,-161.585,54.905,61000.0,0.701,0.412,-0.118,9.0,4,20210223T080000_4
2021-02-23T16:30:24.386,1.924,-162.773,54.902,61000.0,1.288,0.332,0.067,10.0,1,20210223T160000_1
2021-02-23T16:37:35.532,2.126,-161.005,55.042,61000.0,0.64,0.307,-0.085,9.0,3,20210223T160000_3
2021-02-23T16:37:42.809,0.274,-161.67,55.314,0.0,0.137,0.288,0.025,4.0,2,20210223T160000_2
2021-02-23T20:03:58.410,2.869,-161.874,54.905,61000.0,0.765,0.241,-0.121,20.96,4,20210223T160000_4
2021-02-23T21:59:53.248,1.213,-161.008,54.902,14376.836,0.328,0.339,0.016,5.0,5,20210223T160000_5
2021-02-23T22:00:07.850,1.616,-161.379,54.904,24751.738,0.714,0.28,0.029,6.0,6,20210223T160000_6
2021-02-23T22:02:31.256,1.257,-161.357,54.904,48490.563,0.317,0.42,0.031,5.0,7,20210223T160000_7
2021-02-23T22:02:45.763,1.569,-161.392,54.904,27714.995,0.766,0.272,0.014,6.0,8,20210223T160000_8
2021-02-23T22:34:32.899,1.001,-162.237,54.904,74.652,0.233,0.169,-0.002,5.873,9,20210223T160000_9
2021-02-23T22:35:14.616,1.07,-162.446,54.962,0.0,0.87,0.175,-0.021,4.0,10,20210223T160000_10
2021-02-23T22:41:48.909,1.986,-161.438,54.904,39024.281,0.401,0.185,0.018,11.0,11,20210223T160000_11
2021-02-23T22:41:57.574,2.378,-161.467,54.904,55817.788,0.918,0.223,-0.0,9.0,12,20210223T160000_12
2021-02-23T23:36:55.019,1.069,-161.468,55.086,9577.082,0.086,0.298,0.004,6.0,13,20210223T160000_13
2021-02-23T23:37:02.702,1.904,-161.4,54.904,33399.35,0.786,0.296,0.033,7.832,14,20210223T160000_14
2021-02-23T23:46:15.499,1.361,-162.435,55.725,20812.371,0.307,0.51,0.008,3.786,15,20210223T160000_15
2021-02-23T23:48:29.336,1.353,-161.331,54.904,37118.764,0.125,0.298,0.005,5.0,16,20210223T160000_16
2021-02-23T23:48:42.241,1.6,-161.377,54.904,31032.71,0.572,0.343,0.013,6.0,17,20210223T160000_17
2021-02-24T00:04:22.710,1.151,-161.742,54.905,20273.508,0.523,0.243,0.023,5.0,1,20210224T000000_1
2021-02-24T00:04:46.733,1.431,-161.688,54.905,16935.109,0.652,0.181,-0.032,5.0,2,20210224T000000_2
2021-02-24T01:14:34.047,1.694,-161.008,54.902,61000.0,0.809,0.388,0.023,7.458,3,20210224T000000_3
2021-02-24T02:36:39.951,2.08,-161.397,54.904,43900.349,0.436,0.223,0.046,11.0,4,20210224T000000_4
